folio,hog_num_personas_o98,jefe_edad_o98,hog_num_young_o98,hog_mean_sick_o98,hog_num_schoolage_o98,hog_mean_missed_o98,hog_num_personas_n99,jefe_edad_n99,hog_num_young_n99,hog_mean_sick_n99,hog_num_schoolage_n99,hog_mean_missed_n99,hog_income_o98,jefe_ag_worker_o98,jefe_dialect_o98,jefe_nivel_esc_o98,jefe_grado_esc_o98,jefe_ms_o98,jefe_hs_o98,hog_gasto_o98,hog_gasto_n99,hog_grado_pobreza,hog_indice_pobreza,hog_contba,hog_treatment
519508,5,58,1,0,1,0,6,59,2,0,1,2,100,TRUE,2,2,6,FALSE,FALSE,100,300,5,0.39484,1,TRUE
519526,7,34,2,0,4,0,7,35,1,0,4,0,200,TRUE,2,2,4,FALSE,FALSE,200,350,5,0.39484,1,TRUE
519533,5,31,2,2,1,0,5,33,2,0,1,0,150,TRUE,2,2,5,FALSE,FALSE,150,150,5,0.39484,1,TRUE
519538,8,41,2,0,3,0,8,42,2,99,3,0,250,FALSE,2,2,2,FALSE,FALSE,250,500,5,0.39484,1,TRUE
519550,9,43,1,0,5,0,7,43,1,0,4,0,300,FALSE,2,2,3,FALSE,FALSE,300,200,5,0.39484,1,TRUE
519560,6,28,2,0,2,0,6,29,1,0,3,0,120,TRUE,2,2,5,FALSE,FALSE,120,200,5,0.39484,1,TRUE
519563,6,37,1,0,3,0,6,37,1,0,3,0,150,TRUE,2,1,2,FALSE,FALSE,150,200,5,0.39484,1,TRUE
519564,7,83,1,3,2,0,7,84,1,0,2,0,150,FALSE,2,2,3,FALSE,FALSE,150,9888,5,0.39484,1,TRUE
519568,7,37,2,0,5,0,7,41,1,0,4,0,150,TRUE,2,2,1,FALSE,FALSE,150,180,5,0.39484,1,TRUE
519569,5,46,1,0,2,0,4,NA,1,0,2,0,300,FALSE,2,2,6,FALSE,FALSE,300,300,5,0.39484,1,TRUE
519771,6,33,2,0,3,0,6,33,1,0,3,0,200,TRUE,2,2,3,FALSE,FALSE,200,200,5,1.13567,1,TRUE
519820,8,32,2,0,4,0,7,35,2,2,3,0,120,TRUE,1,2,3,FALSE,FALSE,120,100,5,1.13567,1,TRUE
519844,8,41,2,0,3,0,8,42,2,0,3,0,160,TRUE,1,2,1,FALSE,FALSE,160,300,5,1.13567,1,TRUE
519876,7,44,2,0,3,0,7,45,1,0,4,0,210,TRUE,1,2,3,FALSE,FALSE,210,250,5,1.13567,1,TRUE
519877,6,41,2,1.5,3,0,7,43,1,0,3,0,250,TRUE,2,2,6,FALSE,FALSE,250,300,5,1.13567,1,TRUE
519878,7,43,2,1,3,0,7,44,2,0,3,0,180,TRUE,2,2,2,FALSE,FALSE,180,200,5,1.13567,1,TRUE
519881,11,34,3,0,5,0,11,34,3,0,5,0,200,TRUE,2,2,4,FALSE,FALSE,200,240,5,1.13567,1,TRUE
519884,5,43,1,0,2,0,5,44,1,0,2,0,100,TRUE,2,1,1,FALSE,FALSE,100,200,5,1.13567,1,TRUE
519886,7,31,2,0,3,0,7,30,2,2,3,0,150,TRUE,2,2,3,FALSE,FALSE,150,200,5,1.13567,1,TRUE
519888,9,45,3,0,3,0,7,44,2,0,3,0,120,TRUE,2,1,3,FALSE,FALSE,120,300,5,1.13567,1,TRUE
519889,11,61,4,0.75,2,0,10,61,2,0,3,0,150,TRUE,1,2,1,FALSE,FALSE,150,300,5,1.13567,1,TRUE
520751,9,72,3,0,3,0,7,72,3,0,1,0,30,FALSE,2,2,6,FALSE,FALSE,30,150,5,0.77918,1,TRUE
520761,11,55,1,0,3,0,8,56,1,5,3,0,100,FALSE,2,2,6,FALSE,FALSE,100,200,5,0.77918,1,TRUE
520762,5,30,2,1.5,1,0,5,32,2,1.5,1,0,30,FALSE,2,2,6,FALSE,FALSE,30,50,5,0.77918,1,TRUE
520763,9,30,2,0,5,0,9,32,2,0,5,0,50,FALSE,2,1,3,FALSE,FALSE,50,120,5,0.77918,1,TRUE
520764,6,56,1,0,1,0,6,57,1,0,1,0,50,FALSE,2,2,6,FALSE,FALSE,50,150,5,0.77918,1,TRUE
520768,6,53,1,0,3,0.3333333333333333,5,54,1,0,3,0,999,TRUE,2,2,5,FALSE,FALSE,9888,120,5,0.77918,1,TRUE
520769,8,30,2,0,4,0,8,31,2,0,4,0,999,TRUE,2,2,4,FALSE,FALSE,9888,100,5,0.77918,1,TRUE
520771,8,71,3,0,1,0,8,72,3,0,1,0,999,TRUE,2,2,3,FALSE,FALSE,9888,120,5,0.77918,1,TRUE
520773,7,35,1,2,4,0,8,36,2,0,4,0,999,TRUE,2,2,4,FALSE,FALSE,9888,150,5,0.77918,1,TRUE
520781,7,45,1,0,5,0,7,46,1,0,5,0,50,FALSE,2,2,2,FALSE,FALSE,50,100,5,0.77918,1,TRUE
520784,6,68,2,0,2,0,6,68,2,0,2,0,120,FALSE,2,2,1,FALSE,FALSE,120,100,5,0.77918,1,TRUE
520787,6,52,3,0,3,0,5,53,2,0,2,0,100,TRUE,2,2,6,FALSE,FALSE,100,100,5,0.77918,1,TRUE
520796,7,43,2,0,3,0,7,45,1,0,4,0,40,FALSE,2,2,6,FALSE,FALSE,40,250,5,0.77918,1,TRUE
520797,9,47,2,2.5,4,0,9,48,2,0,3,0,30,TRUE,2,2,3,FALSE,FALSE,30,250,5,0.77918,1,TRUE
520813,6,32,2,0,3,0,7,33,2,0,3,0,300,TRUE,2,2,6,FALSE,FALSE,300,250,5,0.77918,1,TRUE
520817,4,30,1,0,1,0,4,32,1,0,1,0,25,TRUE,2,1,3,FALSE,FALSE,25,250,5,0.77918,1,TRUE
520818,8,42,2,0,3,0.3333333333333333,8,44,2,0,3,0,999,FALSE,2,2,99,FALSE,FALSE,9888,250,5,0.77918,1,TRUE
520822,5,26,2,0,1,0,5,26,2,0,1,0,200,TRUE,2,2,4,FALSE,FALSE,200,200,5,0.77918,1,TRUE
520823,6,25,2,0,2,0,6,26,2,0,2,0,60,FALSE,2,1,1,FALSE,FALSE,60,250,5,0.77918,1,TRUE
520833,7,28,2,0,3,0,7,29,1,0,4,0,100,TRUE,2,2,6,FALSE,FALSE,100,250,5,0.77918,1,TRUE
520835,9,33,3,0,4,0,10,34,3,0,5,0,100,TRUE,2,2,3,FALSE,FALSE,100,460,5,0.77918,1,TRUE
520837,7,33,2,0,3,0,8,34,3,0,3,0,50,TRUE,2,2,5,FALSE,FALSE,50,400,5,0.77918,1,TRUE
520838,9,35,3,0,3,0,9,36,2,0,4,0,200,FALSE,2,2,1,FALSE,FALSE,200,260,5,0.77918,1,TRUE
520841,10,38,3,0,4,0,10,39,3,0,4,0,10,FALSE,2,2,4,FALSE,FALSE,10,500,5,0.77918,1,TRUE
520842,9,44,3,2.6666666666666665,5,0.2,9,44,2,0,5,0,30,FALSE,2,2,3,FALSE,FALSE,30,250,5,0.77918,1,TRUE
520844,11,32,1,2,6,0,10,34,2,0,5,0,999,FALSE,2,2,6,FALSE,FALSE,9888,450,5,0.77918,1,TRUE
520846,13,50,3,0,6,0,13,50,2,0,6,0,600,FALSE,2,2,6,FALSE,FALSE,600,500,5,0.77918,1,TRUE
520851,5,27,2,0,1,0,6,29,3,0,1,0,20,FALSE,2,2,6,FALSE,FALSE,20,300,5,0.77918,1,TRUE
520852,10,44,2,4,4,0,9,45,3,0,2,0,80,TRUE,2,1,3,FALSE,FALSE,80,350,5,0.77918,1,TRUE
520856,11,47,2,0,6,0,11,49,1,0,6,0,50,TRUE,2,2,6,FALSE,FALSE,50,400,5,0.77918,1,TRUE
520857,11,44,3,2.6666666666666665,3,0,11,45,2,0,4,0,150,FALSE,2,2,6,FALSE,FALSE,150,450,5,0.77918,1,TRUE
520858,10,36,2,0,6,0,9,36,1,0,6,0,50,FALSE,2,3,1,TRUE,FALSE,50,350,5,0.77918,1,TRUE
520861,8,32,1,0,5,0,9,32,2,54,5,0,150,TRUE,2,2,5,FALSE,FALSE,150,350,5,0.77918,1,TRUE
520868,11,39,2,0,6,1,11,39,1,0,6,0,30,FALSE,2,2,6,FALSE,FALSE,30,400,5,0.77918,1,TRUE
520869,5,25,2,0,1,0,5,38,2,0,1,0,30,FALSE,2,2,2,FALSE,FALSE,30,250,5,0.77918,1,TRUE
520877,5,70,1,0,2,0,6,71,2,0,2,0,50,FALSE,2,2,1,FALSE,FALSE,50,260,5,0.77918,1,TRUE
520886,8,32,3,0,4,0,8,33,2,2.5,4,0,50,FALSE,2,2,2,FALSE,FALSE,50,350,5,0.77918,1,TRUE
520889,8,28,3,0.6666666666666666,3,0,8,29,3,0,3,0,30,FALSE,2,2,4,FALSE,FALSE,30,250,5,0.77918,1,TRUE
520891,12,48,3,0,5,0,12,40,2,0,6,0,10,FALSE,2,2,4,FALSE,FALSE,10,300,5,0.77918,1,TRUE
520892,6,32,2,1.5,2,0,6,32,2,0,2,0,200,TRUE,2,2,1,FALSE,FALSE,200,150,5,0.77918,1,TRUE
520895,6,39,2,0,2,0,6,39,1,0,3,0,999,FALSE,2,2,4,FALSE,FALSE,9888,200,5,0.77918,1,TRUE
521752,7,36,3,0,3,0,7,37,1,0,4,0,80,FALSE,1,2,6,FALSE,FALSE,80,170,5,1.0127,2,FALSE
521753,11,48,2,0,4,0,9,46,2,3,3,0,50,FALSE,1,1,3,FALSE,FALSE,50,150,5,1.0127,2,FALSE
521771,13,47,2,0,4,9.5,13,47,2,0,4,0,80,FALSE,1,3,3,TRUE,FALSE,80,40,5,1.0127,2,FALSE
521797,8,48,1,0,2,0,9,49,2,3,2,0,60,FALSE,1,0,0,FALSE,FALSE,60,150,5,1.0127,2,FALSE
521799,7,41,4,0,1,7,7,41,1,0,2,0,80,FALSE,1,0,0,FALSE,FALSE,80,100,5,1.0127,2,FALSE
521804,12,37,4,0,6,0,12,37,4,0,6,0,80,TRUE,1,2,5,FALSE,FALSE,80,180,5,1.0127,2,FALSE
521811,8,61,1,0,5,0,8,61,1,0,4,0,30,FALSE,1,2,6,FALSE,FALSE,30,60,5,1.0127,2,FALSE
521812,14,48,4,0,4,0,15,46,3,3,4,0,70,FALSE,1,1,3,FALSE,FALSE,70,150,5,1.0127,2,FALSE
524614,10,44,3,1.3333333333333333,3,0,9,45,1,0,3,0,300,FALSE,1,3,3,TRUE,FALSE,300,180,5,1.62161,1,TRUE
524616,9,36,1,0,5,0,9,36,1,0,5,0,100,FALSE,1,4,3,TRUE,TRUE,100,200,5,1.62161,1,TRUE
524622,7,33,2,1.5,2,0,5,NA,1,0,3,0,100,FALSE,1,2,5,FALSE,FALSE,100,200,5,1.62161,1,TRUE
524639,10,42,2,0,7,0,9,44,1,2,4,0,80,FALSE,1,3,3,TRUE,FALSE,80,150,5,1.62161,1,TRUE
524641,8,41,1,0,3,0,9,42,1,0,4,0,500,FALSE,1,2,3,FALSE,FALSE,500,100,5,1.62161,1,TRUE
524674,7,26,2,0.5,1,0,8,27,3,1.3333333333333333,1,0,100,FALSE,1,2,5,FALSE,FALSE,100,100,5,1.62161,1,TRUE
524676,8,30,3,2.6666666666666665,3,0,7,30,2,0,3,0,60,FALSE,1,2,2,FALSE,FALSE,60,100,5,1.62161,1,TRUE
524677,6,85,1,5,3,0,6,NA,1,0,3,0,50,FALSE,1,2,5,FALSE,FALSE,50,140,5,1.62161,1,TRUE
524678,8,37,3,0,4,0,8,37,2,0,4,0,100,FALSE,1,2,6,FALSE,FALSE,100,200,5,1.62161,1,TRUE
524679,9,44,2,2,5,0,9,45,1,0,6,0,120,FALSE,1,3,3,TRUE,FALSE,120,180,5,1.62161,1,TRUE
524682,10,48,3,0,4,0,9,48,3,4.666666666666667,3,0,50,FALSE,1,2,6,FALSE,FALSE,50,200,5,1.62161,1,TRUE
524703,7,44,2,0,4,0,8,45,2,8,3,0,150,FALSE,1,2,1,FALSE,FALSE,150,300,5,1.62161,1,TRUE
524705,7,38,2,5.5,3,1.3333333333333333,7,39,2,0,3,0,200,FALSE,1,3,3,TRUE,FALSE,200,80,5,1.62161,1,TRUE
524706,6,45,2,1.5,1,0,5,45,2,0,1,0,100,FALSE,1,1,99,FALSE,FALSE,100,200,5,1.62161,1,TRUE
524711,6,29,4,1.25,2,0,6,29,2,0,2,0,100,FALSE,1,2,6,FALSE,FALSE,100,180,5,1.62161,1,TRUE
524713,5,42,2,0,2,0,5,42,2,6.5,2,0,50,TRUE,1,1,3,FALSE,FALSE,50,150,5,1.62161,1,TRUE
524715,9,79,2,1.5,2,0,10,79,2,0,2,0,400,FALSE,1,2,1,FALSE,FALSE,400,90,5,1.62161,1,TRUE
524718,11,36,3,0,3,0,11,35,2,0,4,0,200,FALSE,1,3,2,TRUE,FALSE,200,140,5,1.62161,1,TRUE
525002,7,31,2,0,2,0,7,32,2,0,2,0,100,FALSE,1,2,3,FALSE,FALSE,100,200,5,0.97964,1,TRUE
525004,11,55,1,0,5,0,12,56,1,0,5,0,400,FALSE,1,1,1,FALSE,FALSE,400,190,5,0.97964,1,TRUE
525007,8,37,2,2,4,0,9,38,2,4,5,0,70,FALSE,1,2,6,FALSE,FALSE,70,300,5,0.97964,1,TRUE
525011,5,31,2,3,1,0,5,32,1,8,2,0,150,FALSE,1,1,2,FALSE,FALSE,150,200,5,0.97964,1,TRUE
525015,7,29,2,14,3,0,6,NA,2,0,3,0,150,FALSE,1,1,2,FALSE,FALSE,150,150,5,0.97964,1,TRUE
525016,5,31,1,0,2,0,4,31,1,0,2,0,200,FALSE,1,1,3,FALSE,FALSE,200,150,5,0.97964,1,TRUE
525024,10,33,2,2,5,0,11,33,2,0,5,0,160,FALSE,1,2,1,FALSE,FALSE,160,190,5,0.97964,1,TRUE
525025,7,44,1,0,4,0,8,47,2,2,4,0,80,FALSE,1,2,1,FALSE,FALSE,80,150,5,0.97964,1,TRUE
525026,10,34,3,0,5,0,10,35,3,0,5,0,150,FALSE,1,2,2,FALSE,FALSE,150,400,5,0.97964,1,TRUE
525027,4,43,1,0,1,0,5,43,2,5.5,1,0,150,FALSE,1,2,6,FALSE,FALSE,150,200,5,0.97964,1,TRUE
525028,9,38,3,6.333333333333333,3,0,9,40,2,4,4,0,700,TRUE,1,2,3,FALSE,FALSE,700,600,5,0.97964,1,TRUE
525938,7,44,1,0,4,0,7,44,1,0,4,0,30,FALSE,1,1,3,FALSE,FALSE,30,150,5,1.0127,2,FALSE
525942,6,28,3,0,1,0,6,29,2,0,2,0,70,FALSE,1,1,2,FALSE,FALSE,70,60,5,1.0127,2,FALSE
525944,7,61,1,8,1,0,9,70,1,0,1,0,50,TRUE,1,2,1,FALSE,FALSE,50,90,5,1.0127,2,FALSE
525946,7,62,1,0,3,0,7,63,1,0,3,0,60,FALSE,1,2,1,FALSE,FALSE,60,60,5,1.0127,2,FALSE
526125,5,37,2,0,1,0,5,37,2,0,1,0,40,TRUE,1,1,1,FALSE,FALSE,40,80,5,1.0127,2,FALSE
526126,8,48,1,0,4,0,8,49,1,0,4,0,40,FALSE,1,2,2,FALSE,FALSE,40,50,5,1.0127,2,FALSE
526130,5,27,2,0,1,0,5,27,2,0,1,0,50,FALSE,1,2,2,FALSE,FALSE,50,80,5,1.0127,2,FALSE
527243,9,36,2,0,4,0.75,9,36,2,0,3,0,25,FALSE,2,2,6,FALSE,FALSE,25,300,5,0.77918,1,TRUE
527249,9,42,2,13.5,3,0,8,43,2,0,3,0,20,FALSE,2,1,1,FALSE,FALSE,20,350,5,0.77918,1,TRUE
527371,9,65,3,0,3,0,10,66,2,0,3,0,50,FALSE,1,2,2,FALSE,FALSE,50,100,5,1.54485,2,FALSE
527411,13,38,4,0,6,0,15,40,5,0,6,0,60,FALSE,1,2,6,FALSE,FALSE,60,250,5,1.54485,2,FALSE
527630,9,34,2,5,5,0,9,35,2,0,5,0,200,FALSE,1,2,3,FALSE,FALSE,200,200,5,0.97964,1,TRUE
527631,8,58,1,0,3,0.6666666666666666,7,NA,1,0,3,0,200,FALSE,1,7,2,TRUE,TRUE,200,200,5,0.97964,1,TRUE
527645,11,55,1,0,6,0,11,56,1,0,5,0,150,FALSE,1,2,3,FALSE,FALSE,150,300,5,0.97964,1,TRUE
527717,8,51,2,3.5,1,0,8,50,3,2.6666666666666665,1,0,300,FALSE,1,3,3,TRUE,FALSE,300,100,5,0.97964,1,TRUE
527733,5,40,1,5,2,0,9,40,2,7,4,0,150,FALSE,1,5,3,TRUE,TRUE,150,600,5,0.97964,1,TRUE
527734,5,24,3,1,1,0,5,26,2,1.5,1,0,100,FALSE,1,3,2,TRUE,FALSE,100,300,5,0.97964,1,TRUE
527735,7,38,2,0,3,0,7,39,2,3,3,0,120,FALSE,1,2,4,FALSE,FALSE,120,400,5,0.97964,1,TRUE
527740,6,36,2,0,2,0,6,36,2,0,2,0,90,FALSE,1,2,2,FALSE,FALSE,90,100,5,0.97964,1,TRUE
527741,6,68,2,0,1,0,6,77,2,0,1,0,150,FALSE,1,2,5,FALSE,FALSE,150,130,5,0.97964,1,TRUE
527742,4,40,1,0,1,0,4,40,1,0,1,0,100,FALSE,1,2,6,FALSE,FALSE,100,100,5,0.97964,1,TRUE
527743,8,39,1,4,4,0,8,40,1,8,4,0,200,FALSE,1,3,3,TRUE,FALSE,200,600,5,0.97964,1,TRUE
527747,7,38,2,0,3,0,8,39,2,0,3,0,150,FALSE,1,2,4,FALSE,FALSE,150,200,5,0.97964,1,TRUE
530374,7,44,2,1,1,0,6,44,1,2,2,2,100,FALSE,2,3,3,TRUE,FALSE,100,150,5,1.71424,1,TRUE
530376,9,44,2,0,3,0,11,45,2,0,3,0,100,FALSE,2,2,1,FALSE,FALSE,100,250,5,1.71424,1,TRUE
530377,8,39,2,10,4,0,7,41,2,0,3,0,250,FALSE,1,1,2,FALSE,FALSE,250,250,5,1.71424,1,TRUE
530381,6,35,2,5.5,2,0,6,36,2,1.5,2,0,150,FALSE,1,3,2,TRUE,FALSE,150,150,5,1.71424,1,TRUE
530394,4,34,1,0,1,0,5,36,2,0,1,0,50,FALSE,1,3,3,TRUE,FALSE,50,135,5,1.71424,1,TRUE
530397,7,30,2,0,1,0,6,30,2,0,2,0,140,FALSE,1,2,6,FALSE,FALSE,140,120,5,1.71424,1,TRUE
530421,8,56,3,0,1,2,9,58,3,0,2,0,50,TRUE,1,2,1,FALSE,FALSE,50,120,5,1.71424,1,TRUE
530428,10,39,3,0,4,0,10,40,3,0,4,0,200,FALSE,1,2,6,FALSE,FALSE,200,200,5,1.71424,1,TRUE
530429,8,43,2,0,3,0,7,41,1,0,4,0,50,FALSE,1,2,1,FALSE,FALSE,50,150,5,1.71424,1,TRUE
530921,4,27,1,0,1,0,4,29,1,0,1,0,50,TRUE,1,2,6,FALSE,FALSE,50,200,5,1.71424,1,TRUE
530924,8,39,1,4,4,0,9,40,2,4,4,0,80,FALSE,1,3,2,TRUE,FALSE,80,230,5,1.71424,1,TRUE
530932,10,44,2,0,4,0,9,45,1,0,4,0,100,FALSE,1,3,1,TRUE,FALSE,100,150,5,1.71424,1,TRUE
530933,6,33,2,5.5,2,1,6,34,1,3,3,0,50,TRUE,1,2,3,FALSE,FALSE,50,170,5,1.71424,1,TRUE
530934,6,25,3,4.333333333333333,1,0,6,26,2,0,2,0,154,FALSE,1,1,2,FALSE,FALSE,154,100,5,1.71424,1,TRUE
530968,9,29,3,0,5,0,9,29,1,0,6,0.1666666666666666,100,FALSE,1,2,1,FALSE,FALSE,100,150,5,2.00419,2,FALSE
530969,7,41,1,0,2,0,4,41,1,0,1,0,60,TRUE,1,2,2,FALSE,FALSE,60,150,5,2.00419,2,FALSE
530971,5,20,1,0,1,5,5,20,2,0,1,2,120,TRUE,1,2,1,FALSE,FALSE,120,100,5,2.00419,2,FALSE
530975,9,48,2,10.5,5,0,8,49,1,0,5,0,100,FALSE,1,2,5,FALSE,FALSE,100,140,5,2.00419,2,FALSE
530976,6,67,1,0,1,0,5,NA,2,0,1,0,200,FALSE,1,2,1,FALSE,FALSE,200,120,5,2.00419,2,FALSE
530983,8,31,3,5.666666666666667,2,0,9,33,3,0,3,0,60,FALSE,1,2,1,FALSE,FALSE,60,200,5,2.00419,2,FALSE
530989,7,44,2,7,2,2.5,7,44,1,0,3,0,100,FALSE,1,2,6,FALSE,FALSE,100,130,5,2.00419,2,FALSE
530996,6,29,3,4.666666666666667,2,1,6,30,2,0,2,0,60,FALSE,1,2,3,FALSE,FALSE,60,180,5,2.00419,2,FALSE
530999,5,25,2,0,1,0,5,25,2,0,1,0,60,FALSE,2,2,2,FALSE,FALSE,60,250,5,2.00419,2,FALSE
531003,13,48,3,0,3,0,14,49,3,0,5,0,50,FALSE,1,2,4,FALSE,FALSE,50,150,5,1.86881,2,FALSE
531009,8,33,1,0,4,0,10,35,3,0,3,0,10,FALSE,1,2,2,FALSE,FALSE,10,90,5,1.86881,2,FALSE
531015,9,67,2,0,3,0,9,67,2,0,3,0,100,FALSE,1,2,3,FALSE,FALSE,100,200,5,1.86881,2,FALSE
531016,6,37,2,0,2,0,7,37,2,3,3,0,50,FALSE,1,2,5,FALSE,FALSE,50,170,5,1.86881,2,FALSE
531018,7,45,1,0,3,0,8,47,1,0,4,0,100,FALSE,1,2,5,FALSE,FALSE,100,180,5,1.86881,2,FALSE
531027,8,51,2,4,1,0,9,52,3,0,1,0,40,FALSE,1,2,6,FALSE,FALSE,40,120,5,1.86881,2,FALSE
531028,17,50,6,1,8,0,19,51,5,0,9,0,100,FALSE,1,1,1,FALSE,FALSE,100,250,5,1.86881,2,FALSE
531046,8,55,1,0,3,0,8,55,1,0,3,0,50,FALSE,1,2,2,FALSE,FALSE,50,140,5,1.86881,2,FALSE
531054,4,45,1,0,2,0,4,NA,1,0,2,0,30,FALSE,1,2,2,FALSE,FALSE,30,120,5,1.86881,2,FALSE
531061,8,44,1,7,3,0,9,46,2,0,3,0,70,FALSE,1,2,3,FALSE,FALSE,70,30,5,1.86881,2,FALSE
531067,9,43,2,0,4,0,10,44,3,0,3,0,40,FALSE,1,2,1,FALSE,FALSE,40,140,5,1.86881,2,FALSE
531290,9,50,1,4,4,0,9,51,1,0,4,0,100,FALSE,1,2,2,FALSE,FALSE,100,250,5,1.95824,1,TRUE
531430,7,27,2,0,3,0,7,27,2,99,3,0,100,FALSE,1,2,1,FALSE,FALSE,100,120,5,1.95824,1,TRUE
531600,8,62,2,0,2,9,9,63,2,0,3,0,100,TRUE,1,2,1,FALSE,FALSE,100,180,5,1.95824,1,TRUE
531610,16,44,4,3,4,0,15,45,4,0,4,0,200,FALSE,2,2,2,FALSE,FALSE,200,300,5,1.95824,1,TRUE
531620,7,44,2,0,3,0,8,46,3,0,3,0,150,FALSE,1,2,1,FALSE,FALSE,150,250,5,1.95824,1,TRUE
531670,10,41,3,0,3,0,10,42,3,0,2,0,100,FALSE,1,1,2,FALSE,FALSE,100,150,5,1.95824,1,TRUE
531680,7,38,1,0,4,0,8,38,2,0,4,0,150,FALSE,1,2,3,FALSE,FALSE,150,120,5,1.95824,1,TRUE
531770,6,29,2,3,2,3.5,6,29,2,0,2,0,80,FALSE,1,1,2,FALSE,FALSE,80,100,5,1.95824,1,TRUE
532003,8,36,2,0,5,0,9,37,1,0,5,0,50,FALSE,2,2,3,FALSE,FALSE,50,150,5,2.00419,2,FALSE
532006,9,37,2,0,5,0,9,39,2,0,4,0,999,FALSE,1,2,4,FALSE,FALSE,9888,200,5,2.00419,2,FALSE
535034,5,56,2,0,1,0,5,60,2,0,1,0,40,FALSE,1,1,1,FALSE,FALSE,40,50,5,1.57282,2,FALSE
535035,7,36,1,0,3,0,5,38,1,0,2,0,30,FALSE,1,2,3,FALSE,FALSE,30,100,5,1.57282,2,FALSE
535036,6,29,2,0,2,0,6,30,2,0,2,0,40,FALSE,1,2,5,FALSE,FALSE,40,80,5,1.57282,2,FALSE
535082,6,31,2,0,2,0,6,32,1,0,3,0,200,FALSE,1,2,3,FALSE,FALSE,200,70,5,1.57282,2,FALSE
535610,6,45,1,0,3,0.6666666666666666,5,48,1,0,2,0,120,FALSE,1,2,5,FALSE,FALSE,120,80,5,1.57282,2,FALSE
535613,12,54,2,0,4,0,9,50,1,3,4,0,40,FALSE,1,2,3,FALSE,FALSE,40,120,5,1.57282,2,FALSE
535615,8,35,1,0,3,0,6,NA,1,2,3,0,50,TRUE,1,2,6,FALSE,FALSE,50,100,5,1.57282,2,FALSE
535617,9,42,2,0,4,0,10,43,3,0,4,0,50,TRUE,1,3,1,TRUE,FALSE,50,100,5,1.57282,2,FALSE
535619,6,43,2,0,1,0,6,44,1,0,2,0,70,FALSE,1,2,6,FALSE,FALSE,70,60,5,1.57282,2,FALSE
535637,6,35,3,0,4,0,6,40,1,3,3,0,100,TRUE,1,2,1,FALSE,FALSE,100,50,5,1.57282,2,FALSE
535639,5,25,2,0,1,0,5,24,1,0,2,0,30,TRUE,1,2,99,FALSE,FALSE,30,130,5,1.57282,2,FALSE
535645,9,38,3,0,5,0,10,39,4,0,3,0,25,FALSE,1,2,1,FALSE,FALSE,25,50,5,1.57282,2,FALSE
535648,5,33,2,0,1,0,6,35,2,3,2,0,30,TRUE,1,2,6,FALSE,FALSE,30,150,5,1.57282,2,FALSE
535657,8,57,1,0,2,0,8,59,1,0,2,0,80,TRUE,1,2,5,FALSE,FALSE,80,70,5,1.57282,2,FALSE
535661,5,28,1,4,2,0,5,30,1,0,1,0,60,FALSE,1,1,3,FALSE,FALSE,60,60,5,1.57282,2,FALSE
535667,9,33,2,0,5,0,8,33,2,0,4,0,20,FALSE,1,1,2,FALSE,FALSE,20,70,5,1.57282,2,FALSE
535670,6,28,2,0,2,0.5,5,29,1,0,2,0,100,TRUE,1,2,1,FALSE,FALSE,100,80,5,1.57282,2,FALSE
535672,5,44,2,0,1,0,5,45,1,0,2,0,40,TRUE,1,2,5,FALSE,FALSE,40,40,5,1.57282,2,FALSE
535675,6,28,2,0,1,0,6,31,2,8,1,0,50,FALSE,1,1,2,FALSE,FALSE,50,250,5,1.57282,2,FALSE
535681,4,26,1,0,1,0,4,26,1,0,1,0,40,TRUE,1,1,2,FALSE,FALSE,40,80,5,1.57282,2,FALSE
535682,5,29,1,0,2,0,5,31,1,3,2,0,150,TRUE,1,2,2,FALSE,FALSE,150,120,5,1.57282,2,FALSE
535780,10,58,2,3.5,5,0,8,53,1,0,4,0,200,FALSE,1,2,3,FALSE,FALSE,200,450,5,2.60857,1,TRUE
535800,8,66,1,0,2,0,8,67,1,3,1,0,100,FALSE,1,2,6,FALSE,FALSE,100,400,5,2.60857,1,TRUE
535810,6,34,3,0,1,1,6,34,1,0,3,0,100,TRUE,1,2,3,FALSE,FALSE,100,250,5,2.60857,1,TRUE
535820,10,29,5,1,2,0,10,30,4,0,3,0,250,TRUE,1,2,5,FALSE,FALSE,250,400,5,2.60857,1,TRUE
535840,8,33,2,1.5,4,0,8,34,2,0,4,0,30,TRUE,1,2,3,FALSE,FALSE,30,200,5,2.60857,1,TRUE
535850,8,35,2,2.5,4,0,9,36,2,3,5,0,200,TRUE,1,2,5,FALSE,FALSE,200,150,5,2.60857,1,TRUE
535948,6,27,4,2.25,1,0,6,29,2,0,2,0,100,TRUE,2,2,3,FALSE,FALSE,100,260,5,1.81275,1,TRUE
541190,7,34,1,0,4,0,7,34,2,0,3,0,30,TRUE,1,2,6,FALSE,FALSE,30,250,5,1.95824,1,TRUE
541470,5,26,5,0,1,0,5,26,2,0,1,0,100,TRUE,2,1,1,FALSE,FALSE,100,150,5,1.75751,1,TRUE
541490,6,48,1,2,1,0,6,49,1,0,1,0,50,TRUE,2,2,6,FALSE,FALSE,50,200,5,1.75751,1,TRUE
547260,11,44,4,0,4,2.25,10,45,2,0,4,0,100,FALSE,2,2,2,FALSE,FALSE,100,200,5,1.75751,1,TRUE
