id8102,year,poor_support,mid_support,rich_support,question_text,policy_change
182,1982,0.3477392196655273,0.3185611963272095,0.3534668684005737,"President Reagan also proposed a program called “”The New Federalism,”” under which many federal programs would be turned over to the states. Please tell me whether you favor or oppose each of the following specific proposals. READ EACH ITEM Item: If state or local officials don’t want to use the money they would receive from the federal government for welfare, food stamps, or other programs, they would be able to use that money for any other purpose they think it ought to be used for",0
183,1982,0.5486671924591064,0.6884692311286926,0.7424566745758057,"President Reagan also proposed a program called “”The New Federalism,”” under which many federal programs would be turned over to the states. Please tell me whether you favor or oppose each of the following specific proposals. READ EACH ITEM Item: The federal government would turn over all federal food stamp and welfare programs to the states by 1984",0
184,1982,0.7924595475196838,0.8593443632125854,0.9006710052490234,Now let me ask you about some of the specific things President Reagan advocated in his State of the Union address. Do you favor or oppose (READ EACH ITEM IN THIS ORDER)? Item: Strengthening the law requiring all corporations to pay at least a minimum tax each year,1
185,1982,0.4001768231391907,0.580711305141449,0.7099332809448242,"Now let me ask you about some of the specific things President Reagan advocated in his State of the Union address. Do you favor or oppose (READ EACH ITEM IN THIS ORDER)? Item: His cutting out 75,000 more federal jobs",0
186,1982,0.6708478927612305,0.7002427577972412,0.7552527189254761,"President Reagan also proposed a program called “”The New Federalism,”” under which many federal programs would be turned over to the states. Please tell me whether you favor or oppose each of the following specific proposals. READ EACH ITEM Item: To help pay for food stamps, welfare, and other programs, the federal government would turn over to state and local government 28 billion dollars in taxes each year",0
188,1982,0.5210944414138794,0.6242971420288086,0.5969386100769043,Now let me ask you about some of the specific things President Reagan advocated in his State of the Union address. Do you favor or oppose (READ EACH ITEM IN THIS ORDER)? Item: His spending one-half billion dollars for minority business assistance,0
189,1982,0.4947811365127563,0.3693999648094177,0.3285164833068847,Now let me ask you about some of the specific things President Reagan advocated in his State of the Union address. Do you favor or oppose (READ EACH ITEM IN THIS ORDER)? Item: His opposing any raise in taxes to reduce the record federal deficit,1
191,1982,0.3580896854400635,0.4245921969413757,0.4883567094802856,"Some Democrats and Republicans in Congress have proposed some tax and spending changes in order to reduce the record federal deficit. To help bring the budget into balance, would you favor or oppose (READ EACH ITEM)? Item: Eliminating the tax break given to oil exploration companies",1
192,1982,0.2173269391059875,0.2039623856544494,0.2664136290550232,"The federal debt has now passed the one trillion dollar level. With the big deficits that even the Reagan Administration forsees over the next few years, Congress will have to vote again to raise the federal debt limit—that is, the total amount government can borrow.  Do you favor or oppose Congress again raising the Federal debt limit?",1
193,1982,0.4905069470405578,0.4978610277175903,0.4641798734664917,"Some Democrats and Republicans in Congress have proposed some tax and spending changes in order to reduce the record federal deficit. To help bring the budget into balance, would you favor or oppose (READ EACH ITEM)? Item: Eliminating the 10% cut in federal personal income taxes scheduled for next year",0
194,1982,0.5551894903182983,0.5892659425735474,0.5482577085494995,"Some Democrats and Republicans in Congress have proposed some tax and spending changes in order to reduce the record federal deficit. To help bring the budget into balance, would you favor or oppose (READ EACH ITEM)? Item: Making the 10% cut in federal personal income taxes, now scheduled to start in July of this year, effective three months earlier to stimulate the economy",0
195,1982,0.4760069251060486,0.4023181796073913,0.4289445877075195,Do you favor or oppose (READ EACH ITEM)? Item: A federal law to prohibit the Justice Department and the federal courts from ordering school busing to achieve racial balance,0
196,1982,0.4518259167671203,0.4128249883651733,0.4059710502624511,"Some Democrats and Republicans in Congress have proposed some tax and spending changes in order to reduce the record federal deficit. To help bring the budget into balance, would you favor or oppose (READ EACH ITEM)? Item: Eliminating the tax break that allows companies that have lost money to sell their tax credits to companies that are making good profits",1
197,1982,0.5788722634315491,0.5292865037918091,0.5410887002944946,"Some Democrats and Republicans in Congress have proposed some tax and spending changes in order to reduce the record federal deficit. To help bring the budget into balance, would you favor or oppose (READ EACH ITEM)? Item: Freezing spending on defense and on benefit programs such as Social Security at their current levels for one year",0
